"sales_price","sales_price_log","estimate_range","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
714160,13.4788623058532,256200,"0",1541,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
176140,12.0790344123594,89670,"0",21060,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
28820,10.2688248695535,10250,"0",2126.25,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
67250,11.1161722974641,15370,"0",1596,"0","1","1","0","0","0","2019","4","Monday","1","1","0","1","0","0","0","0","0","0"
64050,11.0674193073249,25620,"0",5600,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
24020,10.086642095634,10250,"0",4200,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
44840,10.7108558771861,10250,"0",8000,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
5120,8.54090971803355,2562,"0",3000,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
38430,10.5565936835589,25620,"0",6300,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
320,5.76832099579377,641,"0",133.4,"0","0","1","1","0","0","2019","4","Monday","0","1","0","0","1","0","0","0","0","0"
1441,7.27309259599952,1025,"0",4800,"0","0","1","1","0","0","2019","4","Monday","0","1","0","1","0","0","0","0","0","0"
1281,7.15539630189673,1025,"0",3750,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
19220,9.86370668252428,5130,"0",9558,"0","0","1","0","1","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
28820,10.2688248695535,19210,"0",8082.5,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
192150,12.166031595993,76860,"0",10324,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
176140,12.0790344123594,89670,"0",46390.5,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
152120,11.9324249620422,64050,"0",25317,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
606550,13.3155424441991,140910,"0",3025,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
400310,12.8999945259327,76860,"0",5265,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
56040,10.9338210004509,25620,"0",16903.68,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
104080,11.5529151131864,44830,"0",23400,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
35230,10.4696532713353,11530,"0",6800,"0","0","0","0","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
35230,10.4696532713353,6400,"0",2143.69,"0","0","1","0","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
96080,11.4729364567539,51240,"0",15129,"0","0","1","0","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
12010,9.39349491507403,10250,"0",8347.94,"0","1","1","0","0","0","2019","4","Monday","0","0","1","0","1","0","0","0","1","0"
38430,10.5565936835589,12810,"0",11847,"1","0","0","0","0","0","2019","4","Monday","0","0","1","0","1","0","0","0","1","0"
32030,10.3744282426032,25620,"0",4800,"0","0","1","0","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
51240,10.8442757560107,12810,"0",6400,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
12810,9.45798139489078,6400,"0",5185.18,"0","0","0","0","0","0","2019","4","Monday","0","0","1","0","1","0","0","0","0","0"
4163,8.33399124719497,2558,"0",2767.5,"1","0","0","0","0","0","2019","4","Monday","0","0","1","0","1","0","0","0","0","0"
19220,9.86370668252428,6407,"0",34142,"0","0","1","1","0","0","2019","4","Monday","0","1","0","0","0","0","1","0","0","0"
240190,12.389185555788,25620,"0",412.09,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
3843,8.25400859056484,256,"0",958.5,"0","0","0","0","0","1","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
320250,12.676857219759,25620,"0",412.09,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
480380,13.082332736348,128100,"0",30000,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
16010,9.68096880599076,64,"0",2280,"0","0","0","0","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
384300,12.8591787765529,25620,"0",412.09,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
14855240,16.5138632229247,256200,"0",10322.56,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
384300,12.8591787765529,25620,"0",1504,"0","0","1","1","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
13610,9.51856009564551,38,"0",2726,"0","0","0","0","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
448350,13.0133294563802,128100,"0",17770.5,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
46440,10.7459164358118,5120,"0",20832,"0","0","0","0","0","0","2019","4","Monday","0","0","0","1","0","0","0","0","0","0"
760270,13.5414289123294,256200,"0",10322.56,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
416330,12.9392334940024,128100,"0",23225.76,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
304240,12.6255721426021,25620,"0",1504,"0","0","1","1","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
448350,13.0133294563802,128100,"0",12642,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
2712520,14.8133886500756,256200,"0",10322.56,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
560440,13.2364774684852,128100,"0",23225.76,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
9610,9.17055950196434,1281,"0",28152,"0","0","1","1","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
2635660,14.7846441829774,256200,"0",10322.56,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
256200,12.4537136684448,25620,"0",1504,"0","0","1","1","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
320250,12.676857219759,128100,"0",12642,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
48040,10.7797892761939,5120,"0",20832,"0","0","1","0","0","0","2019","4","Monday","0","0","0","1","0","0","0","0","0","0"
448350,13.0133294563802,128100,"0",4405.62,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
13610,9.51856009564551,1281,"0",28152,"0","0","1","1","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
944740,13.7586650363449,256200,"0",10322.56,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
16010,9.68096880599076,64,"0",3198,"0","0","0","0","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","0"
272210,12.5143291062176,25620,"0",412.09,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
560440,13.2364774684852,256200,"0",50246,"0","0","1","1","0","0","2019","4","Monday","0","0","1","0","0","0","0","0","0","0"
698790,13.4571055468935,256200,"0",25100,"0","0","0","0","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
512400,13.1468608490047,64050,"0",79074.8,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
1282920,14.0646492877955,192150,"0",45600,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
160130,11.9837412643165,64050,"0",46250,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
6976330,15.758033548498,1281000,"0",21125,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
3404260,15.0405381464871,768600,"0",21615.4,"0","0","0","0","0","0","2019","4","Monday","0","1","0","0","0","0","0","0","0","0"
1098460,13.909419756853,384300,"0",1710,"0","0","1","0","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
384300,12.8591787765529,128100,"0",8281,"0","0","1","1","0","0","2019","4","Monday","0","1","0","1","0","0","0","0","0","0"
7997670,15.8946608072226,2562000,"0",15584.1,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
256200,12.4537136684448,64050,"0",22660,"0","0","1","1","0","0","2019","4","Monday","0","0","0","0","0","0","0","0","0","1"
152120,11.9324249620422,64050,"0",9800,"0","0","1","0","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
2943100,14.8949740055714,768600,"0",44100,"0","0","1","1","0","0","2019","4","Monday","1","1","1","0","0","0","0","0","0","0"
1405900,14.156188225068,768600,"0",31507.2,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
1559620,14.2599527598093,192150,"0",8313,"0","0","1","1","0","0","2019","4","Monday","0","1","0","0","0","0","0","0","0","0"
480380,13.082332736348,256200,"0",43120,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
2066890,14.5415556200248,1024800,"0",30060,"0","0","1","1","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
3404260,15.0405381464871,640500,"0",41405,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
2512680,14.7368604705744,768600,"0",66000,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
320250,12.676857219759,128100,"0",1302.4,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","1","0"
637300,13.3649957813024,256200,"0",21190,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
1329040,14.0999674350604,512400,"0",28190.8,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
400310,12.8999945259327,128100,"0",25491.9,"0","0","0","0","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
5663170,15.5494943640697,768600,"0",44591.02,"0","0","0","0","0","0","2019","4","Monday","1","0","1","1","0","0","0","0","1","0"
1252180,14.0403965902763,256200,"0",40000,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
668040,13.4121033309656,256200,"0",16978.09,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
944740,13.7586650363449,128100,"0",74828.4,"0","0","1","1","0","0","2019","4","Monday","1","0","0","0","0","0","0","0","0","0"
288230,12.571514051509,38430,"0",60000,"0","0","1","0","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
288230,12.571514051509,128100,"0",41400,"0","0","1","1","0","0","2019","4","Monday","1","1","0","0","0","0","0","0","0","0"
208160,12.2460622937463,38430,"0",57600,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
208160,12.2460622937463,38430,"0",46750,"0","0","1","1","0","0","2019","4","Monday","1","0","1","0","0","0","0","0","0","0"
2562,7.84854348245668,2567,"0",10307.5,"0","0","1","1","0","0","2019","4","Thursday","1","1","0","0","0","0","0","0","0","0"
1601,7.37838371299671,2570,"0",12545,"0","0","1","0","0","0","2019","4","Thursday","1","1","0","0","0","0","0","0","0","0"
3522,8.16678428905615,2560,"0",35694,"0","0","1","1","0","0","2019","4","Thursday","1","1","0","0","0","0","0","0","0","0"
1281,7.15539630189673,1281,"0",16974,"0","0","1","1","0","0","2019","4","Thursday","1","1","0","0","0","0","0","0","0","0"
12010,9.39349491507403,5120,"0",60000,"0","0","1","1","0","0","2019","4","Thursday","1","0","1","0","0","0","0","0","0","0"
1361,7.21597500265147,1281,"0",16000,"0","0","0","0","0","0","2019","4","Thursday","1","0","1","0","0","0","0","0","0","0"
5120,8.54090971803355,641,"0",625,"0","0","0","0","0","0","2019","4","Thursday","0","0","1","0","1","0","0","0","0","0"
5120,8.54090971803355,2570,"0",15714,"0","0","1","0","0","0","2019","4","Thursday","1","0","1","0","0","0","0","0","0","0"
775650,13.5614566664925,384300,"0",12658.73,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
1559620,14.2599527598093,384300,"0",2760,"0","0","1","1","0","0","2019","10","Saturday","0","1","0","1","0","0","0","0","0","0"
120090,11.6959967406547,38430,"0",798.6,"0","0","0","0","0","0","2019","10","Saturday","0","1","0","1","0","0","0","0","0","0"
320250,12.676857219759,89670,"0",2149.14,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
240190,12.389185555788,102480,"0",1299.24,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
288230,12.571514051509,153720,"0",3637.26,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
4019140,15.2065785073606,1281000,"0",4343.5,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
13396190,16.410480896134,3202500,"0",21060,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
3096820,14.9458863365042,2049600,"0",5520,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
336260,12.7256399492329,179340,"0",16644,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
2174500,14.5923093110198,1281000,"0",7366.65,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
606550,13.3155424441991,256200,"0",866.2,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
25360470,17.0487022204846,805081.121644224,"0",16537.5,"0","0","1","1","0","0","2019","10","Saturday","0","1","0","0","0","0","1","0","0","0"
6392700,15.6706672723221,1281000,"0",3670.24,"0","0","0","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
3557980,15.0847035260566,384300,"0",6050,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
913990,13.7255749094574,576450,"0",991.2,"0","0","1","1","0","0","2019","10","Saturday","0","1","0","0","0","0","1","0","0","0"
5590220,15.5365292003497,1537200,"0",5547.6,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
821760,13.6192036606036,256200,"0",75660,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
160130,11.9837412643165,64050,"0",3471.5,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
637300,13.3649957813024,256200,"0",16230.75,"0","0","0","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
304240,12.6255721426021,192150,"0",13124,"0","0","1","0","0","0","2019","10","Saturday","0","1","0","0","0","0","0","0","0","1"
144110,11.8783321758324,102480,"0",20864,"0","0","1","1","0","0","2019","10","Saturday","1","0","1","0","0","0","0","0","0","0"
480380,13.082332736348,64050,"0",25200,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
1282920,14.0646492877955,217770,"0",7200,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
1405900,14.156188225068,256200,"0",9945,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
621930,13.3405828251953,256200,"0",12050,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
352280,12.7721815929194,128100,"0",10980,"0","1","1","0","0","0","2019","10","Saturday","0","1","0","0","0","0","1","0","0","0"
575810,13.2635330241508,128100,"0",19500,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
208160,12.2460622937463,89670,"0",8000,"0","0","1","0","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
256200,12.4537136684448,76860,"0",10535,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
416330,12.9392334940024,128100,"0",34000,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
272210,12.5143291062176,140910,"0",29250,"0","0","1","1","0","0","2019","10","Saturday","1","0","1","0","0","0","0","0","0","0"
668040,13.4121033309656,128100,"0",23256.25,"0","0","1","1","0","0","2019","10","Saturday","1","1","0","0","0","0","0","0","0","0"
224180,12.3202045795751,128100,"0",43750,"0","0","1","1","0","0","2019","10","Saturday","1","0","1","0","0","0","0","0","0","0"
352280,12.7721815929194,51240,"0",582.06,"0","1","1","0","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
512400,13.1468608490047,192150,"0",7267.5,"0","0","1","1","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
224180,12.3202045795751,128100,"0",601.12,"0","0","1","0","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
44840,10.7108558771861,21780,"0",494,"0","0","1","1","0","0","2019","10","Sunday","0","1","0","0","0","0","0","1","0","0"
64050,11.0674193073249,51240,"0",2430,"0","0","1","0","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
160130,11.9837412643165,128100,"0",5769.55,"0","0","1","0","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
72060,11.1852543843021,51240,"0",17109.45,"1","0","0","0","0","0","2019","10","Sunday","0","0","1","0","1","0","0","0","0","0"
120090,11.6959967406547,38430,"0",8534.4,"0","0","1","1","0","0","2019","10","Sunday","1","0","1","0","0","0","0","0","0","0"
35230,10.4696532713353,12810,"0",4854,"0","0","1","0","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
152120,11.9324249620422,102480,"0",18557.5,"0","0","1","1","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
19220,9.86370668252428,10250,"0",3000,"0","0","1","1","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
48040,10.7797892761939,12810,"0",4427.43,"0","0","1","1","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
30420,10.3228555658133,12810,"0",4453,"0","0","1","1","0","0","2019","10","Sunday","1","1","0","0","0","0","0","0","0","0"
