,x,y,z,canvas,oil,acrylic,board,paper,lacquer,masonite,panel,ink,wood
1490,Ink and acrylic on paper / Canvas,ink and acrylic on paper  canvas,ink  acrylic paper  canvas,1,0,1,0,1,0,0,0,1,0
1491,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1492,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1493,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1494,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1495,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1496,Acrylic on paper / Canvas,acrylic on paper  canvas,acrylic paper  canvas,1,0,1,0,1,0,0,0,0,0
1497,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1498,Oil and gold leaf / Paper,oil and gold leaf  paper,oil  gold leaf  paper,0,1,0,0,1,0,0,0,0,0
1499,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1500,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1501,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1502,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1503,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
1504,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1505,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1506,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1507,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1508,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1509,Polymer / Canvas,polymer  canvas,polymer  canvas,1,0,0,0,0,0,0,0,0,0
1510,Polymer / Canvas,polymer  canvas,polymer  canvas,1,0,0,0,0,0,0,0,0,0
1511,Polymer / Canvas,polymer  canvas,polymer  canvas,1,0,0,0,0,0,0,0,0,0
1512,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1513,Oil and burlap / Canvas,oil and burlap  canvas,oil  burlap  canvas,1,1,0,0,0,0,0,0,0,0
1514,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1515,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1516,Oil and synthetic resin / Canvas,oil and synthetic resin  canvas,oil  synthetic resin  canvas,1,1,0,0,0,0,0,0,0,0
1517,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1518,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1519,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1520,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1521,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1522,Oil on canvas mounted on aluminum board,oil on canvas mounted on aluminum board,oil canvas mounted aluminum board,1,1,0,1,0,0,0,0,0,0
1523,Oil on canvas mounted on aluminum board,oil on canvas mounted on aluminum board,oil canvas mounted aluminum board,1,1,0,1,0,0,0,0,0,0
1524,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1525,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1526,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1527,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1528,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1529,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1530,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1531,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1532,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1533,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1534,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1535,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1536,Oil / Panel,oil  panel,oil  panel,0,1,0,0,0,0,0,1,0,0
1537,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1538,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1539,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1540,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1541,Mineral pigment and glue / Canvas,mineral pigment and glue  canvas,mineral pigment  glue  canvas,1,0,0,0,0,0,0,0,0,0
1542,Steel and stone,steel and stone,steel  stone,0,0,0,0,0,0,0,0,0,0
1543,Frottage / Canvas,frottage  canvas,frottage  canvas,1,0,0,0,0,0,0,0,0,0
1544,Frottage / Canvas,frottage  canvas,frottage  canvas,1,0,0,0,0,0,0,0,0,0
1545,Oil and watercolour / Paper,oil and watercolour  paper,oil  watercolour  paper,0,1,0,0,1,0,0,0,0,0
1546,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1547,Oil and pigment / Paper,oil and pigment  paper,oil  pigment  paper,0,1,0,0,1,0,0,0,0,0
1548,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1549,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1550,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1551,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1552,Oil and paper collage / Canvas,oil and paper collage  canvas,oil  paper collage  canvas,1,1,0,0,1,0,0,0,0,0
1553,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1554,Oil / Paper on board,oil  paper on board,oil  paper board,0,1,0,1,1,0,0,0,0,0
1555,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1556,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1557,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1558,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1559,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1560,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1561,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1562,Oil and gouache on paper mounted on canvas,oil and gouache on paper mounted on canvas,oil  gouache paper mounted canvas,1,1,0,0,1,0,0,0,0,0
1563,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1564,Acrylic and resin on fibreglass,acrylic and resin on fibreglass,acrylic  resin fibreglass,0,0,1,0,0,0,0,0,0,0
1565,Oil on canvas laid on cardboard,oil on canvas laid on cardboard,oil canvas laid cardboard,1,1,0,1,0,0,0,0,0,0
1566,Acrylic / Cardboard,acrylic  cardboard,acrylic  cardboard,0,0,1,1,0,0,0,0,0,0
1567,Acrylic and on canvas and board,acrylic and on canvas and board,acrylic  canvas  board,1,0,1,1,0,0,0,0,0,0
1568,Collage / Cardboard,collage  cardboard,collage  cardboard,0,0,0,1,0,0,0,0,0,0
1569,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1570,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1571,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1572,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1573,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1574,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1575,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1576,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1577,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1578,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1579,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1580,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1581,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
1582,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1583,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1584,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1585,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1586,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1587,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1588,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1589,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1590,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1591,Acrylic and oil / Canvas,acrylic and oil  canvas,acrylic  oil  canvas,1,1,1,0,0,0,0,0,0,0
1592,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1593,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1594,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1595,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1596,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
1597,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1598,Acrylic and oil / Canvas,acrylic and oil  canvas,acrylic  oil  canvas,1,1,1,0,0,0,0,0,0,0
1599,Resin and pigment / Panel,resin and pigment  panel,resin  pigment  panel,0,0,0,0,0,0,0,1,0,0
1600,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1601,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1602,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1603,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1604,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1605,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1606,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1607,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1608,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1609,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1610,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1611,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1612,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1613,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1614,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1615,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1616,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1617,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1618,Oil on silk mounted on board,oil on silk mounted on board,oil silk mounted board,0,1,0,1,0,0,0,0,0,0
1619,Oil on silk mounted on board,oil on silk mounted on board,oil silk mounted board,0,1,0,1,0,0,0,0,0,0
1620,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1621,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1622,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1623,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1624,Oil on silk mounted on board,oil on silk mounted on board,oil silk mounted board,0,1,0,1,0,0,0,0,0,0
1625,Oil on silk fixed on board,oil on silk fixed on board,oil silk fixed board,0,1,0,1,0,0,0,0,0,0
1626,Oil on silk mounted on board,oil on silk mounted on board,oil silk mounted board,0,1,0,1,0,0,0,0,0,0
1627,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1628,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1629,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1630,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1631,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1632,Oil on silk laid on board,oil on silk laid on board,oil silk laid board,0,1,0,1,0,0,0,0,0,0
1633,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1634,Lacquer / Wood,lacquer  wood,lacquer  wood,0,0,0,0,0,1,0,0,0,1
1635,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1636,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1637,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1638,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1639,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1640,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1641,Tempera / Masonite,tempera  masonite,tempera  masonite,0,0,0,0,0,0,1,0,0,0
1642,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1643,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1644,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1645,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1646,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1647,Oil on canvas mounted on board,oil on canvas mounted on board,oil canvas mounted board,1,1,0,1,0,0,0,0,0,0
1648,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1649,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1650,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1651,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1652,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1653,Acrylic / Masonite,acrylic  masonite,acrylic  masonite,0,0,1,0,0,0,1,0,0,0
1654,Oil on wood panel,oil on wood panel,oil wood panel,0,1,0,0,0,0,0,1,0,1
1655,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1656,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1657,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1658,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1659,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1660,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1661,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1662,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1663,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1664,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1665,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1666,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1667,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1668,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1669,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1670,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1671,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1672,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1673,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1674,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1675,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1676,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1677,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1678,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1679,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1680,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1681,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1682,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1683,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1684,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1685,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1686,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1687,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1688,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1689,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1690,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1691,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1692,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1693,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1694,Oil / Board,oil  board,oil  board,0,1,0,1,0,0,0,0,0,0
1695,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1696,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1697,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1698,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1699,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1700,Oil / Canvas on board,oil  canvas on board,oil  canvas board,1,1,0,1,0,0,0,0,0,0
1701,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1702,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1703,Oil / Masonite,oil  masonite,oil  masonite,0,1,0,0,0,0,1,0,0,0
1704,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1705,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1706,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1707,Oil on canvas and crafted wooden frame,oil on canvas and crafted wooden frame,oil canvas  crafted wooden frame,1,1,0,0,0,0,0,0,0,1
1708,Acrylic and silkscreen ink / Canvas,acrylic and silkscreen ink  canvas,acrylic  silkscreen ink  canvas,1,0,1,0,0,0,0,0,1,0
1709,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1710,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1711,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1712,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1713,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1714,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1715,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1716,Oil on fiberboard,oil on fiberboard,oil fiberboard,0,1,0,1,0,0,0,0,0,0
1717,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1718,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1719,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1720,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1721,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1722,Encaustic / Canvas,encaustic  canvas,encaustic  canvas,1,0,0,0,0,0,0,0,0,0
1723,Acrylic on canvas laid on fiberglass,acrylic on canvas laid on fiberglass,acrylic canvas laid fiberglass,1,0,1,0,0,0,0,0,0,0
1724,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1725,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1726,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1727,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1728,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1729,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1730,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1731,alkyd / Canvas,alkyd  canvas,alkyd  canvas,1,0,0,0,0,0,0,0,0,0
1732,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1733,Acrylic / Canvas on board,acrylic  canvas on board,acrylic  canvas board,1,0,1,1,0,0,0,0,0,0
1734,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1735,Oil and mineral pigment / Canvas,oil and mineral pigment  canvas,oil  mineral pigment  canvas,1,1,0,0,0,0,0,0,0,0
1736,Mineral pigment and glue / Canvas,mineral pigment and glue  canvas,mineral pigment  glue  canvas,1,0,0,0,0,0,0,0,0,0
1737,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1738,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1739,Oil / Cloth,oil  cloth,oil  cloth,0,1,0,0,0,0,0,0,0,0
1740,synthetic polymer paint / Canvas,synthetic polymer paint  canvas,synthetic polymer paint  canvas,1,0,0,0,0,0,0,0,0,0
1741,Oil and burlap / Canvas,oil and burlap  canvas,oil  burlap  canvas,1,1,0,0,0,0,0,0,0,0
1742,Oil and burlap / Canvas,oil and burlap  canvas,oil  burlap  canvas,1,1,0,0,0,0,0,0,0,0
1743,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1744,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1745,Oil and acrylic / Canvas,oil and acrylic  canvas,oil  acrylic  canvas,1,1,1,0,0,0,0,0,0,0
1746,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1747,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1748,"Lacqueraluminum flake pigment, and glue / Paper on board",lacqueraluminum flake pigment and glue  paper on board,lacqueraluminum flake pigment  glue  paper board,0,0,0,1,1,1,0,0,0,0
1749,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1750,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1751,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1752,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1753,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1754,Alkyd / Canvas,alkyd  canvas,alkyd  canvas,1,0,0,0,0,0,0,0,0,0
1755,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1756,Acrylic / Paper,acrylic  paper,acrylic  paper,0,0,1,0,1,0,0,0,0,0
1757,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1758,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1759,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1760,Acrylic on found advertising poster,acrylic on found advertising poster,acrylic found advertising poster,0,0,1,0,0,0,0,0,0,0
1761,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1762,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1763,Spray paint / Canvas,spray paint  canvas,spray paint  canvas,1,0,0,0,0,0,0,0,0,0
1764,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1765,Acrylic and stencil spray paint / Canvas,acrylic and stencil spray paint  canvas,acrylic  stencil spray paint  canvas,1,0,1,0,0,0,0,0,0,0
1766,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1767,Oil / Paper,oil  paper,oil  paper,0,1,0,0,1,0,0,0,0,0
1768,Oil / Linen,oil  linen,oil  linen,0,1,0,0,0,0,0,0,0,0
1769,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1770,Acrylic / Canvas,acrylic  canvas,acrylic  canvas,1,0,1,0,0,0,0,0,0,0
1771,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
1772,Oil / Canvas,oil  canvas,oil  canvas,1,1,0,0,0,0,0,0,0,0
